CODIGO;NOMBRE;CATEGORIA;TECNOLOGIA;ALTITUD;LATITUD;LONGITUD;DEPARTAMENTO;MUNICIPIO;AREA_HIDROGRAFICA;ZONA_HIDROGRAFICA;SUBZONA_HIDROGRAFICA
35015050;BARBASCAL [35015050];Climática Ordinaria;Convencional;250;3.6307777780;-73.34927778;Meta;San Martín;Orinoco;Meta;Rio Metica (Guamal - Humadea)
35017020;PUENTE LLERAS - AUT  [35017020];Limnigráfica;Automática con Telemetría - Convencional;177;4.1030194440;-72.9363833330;Meta;Puerto López;Orinoco;Meta;Directos Rio Metica entre ríos Guayuriba y Yucao
35017030;ALTO COROZAL [35017030];Limnimétrica;Convencional;331;3.80;-73.58333333;Meta;Castilla La Nueva;Orinoco;Meta;Rio Metica (Guamal - Humadea)
35017040;EL BARRO [35017040];Limnimétrica;Convencional;193;3.7497222220;-73.17977778;Meta;Puerto López;Orinoco;Meta;Rio Metica (Guamal - Humadea)
35017050;RINCON DEL PAJURE [35017050];Limnimétrica;Convencional;190;3.8833333330;-73.11666667;Meta;San Carlos De Guaroa;Orinoco;Meta;Rio Metica (Guamal - Humadea)
35017070;RANCHO ALEGRE [35017070];Limnimétrica;Convencional;337;3.8636388890;-73.54061111;Meta;Castilla La Nueva;Orinoco;Meta;Rio Metica (Guamal - Humadea)
35017080;OROTOY [35017080];Limnimétrica;Convencional;358;3.8333333330;-73.61666667;Meta;Castilla La Nueva;Orinoco;Meta;Rio Metica (Guamal - Humadea)
35017090;PUENTE CAMACHO [35017090];Limnimétrica;Convencional;457;3.710480;-73.706380;Meta;San Martín;Orinoco;Meta;Rio Metica (Guamal - Humadea)
35020010;MONTERREDONDO [35020010];Pluviométrica;Convencional;1467;4.2483;-73.8187;Cundinamarca;Guayabetal;Orinoco;Meta;Río Guayuriba
35020020;SUSUMUCO [35020020];Pluviográfica;Convencional;1039;4.198380;-73.771170;Cundinamarca;Guayabetal;Orinoco;Meta;Río Guayuriba
35020030;MANZANARES [35020030];Pluviométrica;Convencional;1200;4.1166666670;-73.80;Meta;Acacías;Orinoco;Meta;Río Guayuriba
35020060;POMPEYA [35020060];Pluviométrica;Convencional;260;4.039750;-73.3680;Meta;Villavicencio;Orinoco;Meta;Río Negro
35020070;SALADOS LOS [35020070];Pluviométrica;Convencional;182;4.1166666670;-73.15;Meta;Puerto López;Orinoco;Meta;Río Negro
35020100;GUAYABETAL [35020100];Pluviométrica;Convencional;1200;4.20;-73.81666667;Cundinamarca;Guayabetal;Orinoco;Meta;Río Guayuriba
35020270;LIBERTAD LA [35020270];Pluviométrica;Convencional;336;4.0573611110;-73.46791667;Meta;Villavicencio;Orinoco;Meta;Río Negro
35020280;CHOACHI [35020280];Pluviométrica;Convencional;1950;4.5229166670;-73.92658333;Cundinamarca;Choachí;Orinoco;Meta;Río Guayuriba
35020290;FOMEQUE [35020290];Pluviométrica;Convencional;1900;4.4865277780;-73.89041667;Cundinamarca;Fómeque;Orinoco;Meta;Río Guayuriba
35020300;GUTIERREZ [35020300];Climática Principal;Automática con Telemetría;2300;4.2539166670;-74.00269444;Cundinamarca;Gutiérrez;Orinoco;Meta;Río Guayuriba
35020310;NAZARETH [35020310];Pluviográfica;Convencional;2800;4.172250;-74.1460;Bogotá;Bogotá, D.C;Orinoco;Meta;Río Guayuriba
35020320;LLANO LARGO [35020320];Pluviométrica;Convencional;2980;4.4828333330;-74.03027778;Cundinamarca;Ubaque;Orinoco;Meta;Río Guayuriba
35020330;BOLSA LA [35020330];Pluviométrica;Convencional;3195;4.5754166670;-73.98141667;Cundinamarca;Choachí;Orinoco;Meta;Río Guayuriba
35020340;LA PRIMAVERA [35020340];Pluviométrica;Convencional;2300;4.1333333330;-74.05;Cundinamarca;Gutiérrez;Orinoco;Meta;Río Guayuriba
35020350;BETANIA [35020350];Pluviométrica;Convencional;3150;4.2188888890;-74.14686111;Bogotá;Bogotá, D.C;Orinoco;Meta;Río Guayuriba
35025030;PACHAQUIARO [35025030];Climática Principal;Convencional;200;4.0666666670;-73.18333333;Meta;Puerto López;Orinoco;Meta;Río Negro
35025040;BAMBU EL [35025040];Agrometeorológica;Convencional;220;4.1166666670;-73.18333333;Meta;Puerto López;Orinoco;Meta;Río Humea
35025050;LLANO LARGO [35025050];Climática Ordinaria;Convencional;2980;4.4828333330;-74.03027778;Cundinamarca;Ubaque;Orinoco;Meta;Río Guayuriba
35025060;LA BOLSA [35025060];Climática Principal;Automática con Telemetría - Convencional;3195;4.5754166670;-73.98141667;Cundinamarca;Choachí;Orinoco;Meta;Río Guayuriba
35025070;LOS TAQUES [35025070];Pluviométrica;Convencional;3150;4.1966666670;-74.19094444;Bogotá;Bogotá, D.C;Orinoco;Meta;Río Guayuriba
35025080;PNN CHINGAZA [35025080];Climática Principal;Automática con Telemetría;3205;4.6610;-73.827330;Cundinamarca;La Calera;Orinoco;Meta;Río Guayuriba
35025090;BOSQUE INTERVENIDO [35025090];Climática Principal;Automática con Telemetría;2944;4.6648888890;-73.84663889;Cundinamarca;La Calera;Orinoco;Meta;Río Guayuriba
35025100;CALOSTROS BAJO - AUT [35025100];Meteorológica Especial;Automática con Telemetría;2943;4.6737777780;-73.8188888890;Cundinamarca;La Calera;Orinoco;Meta;Río Guayuriba
35025110;LA LIBERTAD - AUT [35025110];Agrometeorológica;Automática con Telemetría - Convencional;336;4.0573611110;-73.46791667;Meta;Villavicencio;Orinoco;Meta;Río Negro
35027001;PLAZA DE FERIAS [35027001];Climática Ordinaria;Automática con Telemetría;1670;4.4033888890;-73.94055556;Cundinamarca;Cáqueza;Orinoco;Meta;Río Guayuriba
35027002;PARQUE RAFAEL NUÑEZ [35027002];Climática Ordinaria;Automática con Telemetría;1671;4.4074166670;-73.9475;Cundinamarca;Cáqueza;Orinoco;Meta;Río Guayuriba
35027020;ORO PODRIDO [35027020];Limnimétrica;Convencional;1345;4.35;-73.88333333;Cundinamarca;Cáqueza;Orinoco;Meta;Río Guayuriba
35027100;CARAZA [35027100];Limnigráfica;Automática con Telemetría - Convencional;220;4.4286388890;-74.01019444;Cundinamarca;Une;Orinoco;Meta;Río Guayuriba
35027130;PUENTE QUEVEDO [35027130];Limnigráfica;Convencional;2145;4.15;-74.05;Cundinamarca;Gutiérrez;Orinoco;Meta;Río Guayuriba
35027140;PUENTE CARRETERA  - AUT [35027140];Limnigráfica;Automática con Telemetría - Convencional;540;4.049470;-73.764420;Meta;Villavicencio;Orinoco;Meta;Río Guayuriba
35027150;LAS ANIMAS [35027150];Limnigráfica;Convencional;2840;4.1379722220;-74.17380556;Bogotá;Bogotá, D.C;Orinoco;Meta;Río Guayuriba
35027160;PUENTE CARRETERA [35027160];Limnimétrica;Convencional;870;4.20;-73.71666667;Meta;Villavicencio;Orinoco;Meta;Río Guayuriba
35027180;PERALONSO [35027180];Limnimétrica;Convencional;261;4.10;-73.45;Meta;Villavicencio;Orinoco;Meta;Río Negro
35027190;GUACAPATE [35027190];Limnigráfica;Convencional;1240;4.3143055560;-73.87494444;Cundinamarca;Quetame;Orinoco;Meta;Río Guayuriba
35027200;EL PALMAR [35027200];Limnigráfica;Convencional;980;4.2084722220;-73.81541667;Cundinamarca;Guayabetal;Orinoco;Meta;Río Guayuriba
35027210;CASETEJA-DELICIAS [35027210];Limnigráfica;Convencional;866;4.1952777780;-73.76888889;Meta;Acacías;Orinoco;Meta;Río Guayuriba
35027220;LLANO LARGO [35027220];Limnimétrica;Convencional;2980;4.4848888890;-74.0302777780;Cundinamarca;Chipaque;Orinoco;Meta;Río Guayuriba
35027500;QUEBRADA RINCON [35027500];Limnigráfica;Automática con Telemetría - Convencional;2943;4.6649444440;-73.85738889;Cundinamarca;La Calera;Orinoco;Meta;Río Guayuriba
35027510;CALOSTROS BAJO [35027510];Limnigráfica;Automática con Telemetría - Convencional;2943;4.6645;-73.8630833330;Cundinamarca;La Calera;Orinoco;Meta;Río Guayuriba
35027520;BOCATOMA EAAB - AUT [35027520];Limnigráfica;Automática con Telemetría - Convencional;3077;4.6610277780;-73.8333333330;Cundinamarca;La Calera;Orinoco;Meta;Río Guayuriba
35030010;EL CALVARIO [35030010];Pluviográfica;Convencional;1902;4.352590;-73.713190;Meta;El Calvario;Orinoco;Meta;Río Guatiquía
35030020;MONFORT [35030020];Pluviométrica;Convencional;1100;4.3100833330;-73.64802778;Meta;El Calvario;Orinoco;Meta;Río Guatiquía
35030030;SENA [35030030];Pluviográfica;Convencional;425;4.1273611110;-73.63955556;Meta;Villavicencio;Orinoco;Meta;Río Guatiquía
35030040;ACUEDUCTO LA ESMERALDA [35030040];Pluviográfica;Convencional;550;4.1636388890;-73.64772222;Meta;Villavicencio;Orinoco;Meta;Río Guatiquía
35030050;OJO DE AGUA [35030050];Pluviométrica;Convencional;300;4.0911388890;-73.44877778;Meta;Villavicencio;Orinoco;Meta;Río Negro
35030060;APIAY [35030060];Pluviométrica;Convencional;300;4.0833333330;-73.56666667;Meta;Villavicencio;Orinoco;Meta;Río Negro
35030070;HIMAT R 6 [35030070];Pluviométrica;Convencional;400;4.0833333330;-73.56666667;Meta;Villavicencio;Orinoco;Meta;Río Negro
35030080;LAS CASAS [35030080];Pluviográfica;Convencional;2100;4.4411666670;-73.93638889;Cundinamarca;Cáqueza;Orinoco;Meta;Río Guayuriba
35030090;BUENAVISTA [35030090];Pluviográfica;Convencional;1280;4.2747777780;-73.61783333;Meta;Restrepo;Orinoco;Meta;Río Guatiquía
35030100;ALCALDIA [35030100];Pluviográfica;Convencional;470;4.15;-73.63333333;Meta;Villavicencio;Orinoco;Meta;Río Guatiquía
35030290;SERVITA [35030290];Pluviográfica;Convencional;1084;4.188490;-73.692330;Meta;Villavicencio;Orinoco;Meta;Río Guatiquía
35030370;ICA VILLAVICENCIO [35030370]VILLAVICENCIO SEDE IDEAM -ICA;Pluviométrica;Convencional;444;4.14;-73.62;Meta;Villavicencio;Orinoco;Meta;Río Guatiquía
35030380;IDEAM V/CIO [35030380];Pluviométrica;Convencional;503;4.1440833330;-73.64183333;Meta;Villavicencio;Orinoco;Meta;Río Guatiquía
35035010;BASE AEREA APIAY [35035010];Sinóptica Secundaria;Convencional;400;4.0771111110;-73.55991667;Meta;Villavicencio;Orinoco;Meta;Río Negro
35035020;AEROPUERTO VANGUARDIA [35035020];Sinóptica Principal;Convencional;422;4.1619194440;-73.61757778;Meta;Villavicencio;Orinoco;Meta;Río Guatiquía
35035030;SALINAS DE UPIN [35035030];Climática Ordinaria;Convencional;450;4.30;-73.56666667;Meta;Restrepo;Orinoco;Meta;Río Guatiquía
35035060;HACHON EL [35035060];Climática Ordinaria;Convencional;420;4.1666666670;-73.60;Meta;Villavicencio;Orinoco;Meta;Río Guatiquía
35035070;UNILLANOS [35035070];Climática Principal;Convencional;340;4.0767222220;-73.5820;Meta;Villavicencio;Orinoco;Meta;Río Negro
35035080;TERMO OCOA [35035080];Meteorológica Especial;Convencional;400;4.10;-73.70;Meta;Villavicencio;Orinoco;Meta;Río Guatiquía
35035090;ALTO DEL TIGRE [35035090];Meteorológica Especial;Convencional;3530;4.2848611110;-73.74833333;Meta;El Calvario;Orinoco;Meta;Río Guatiquía
35035100;ICA VILLAVICENCIO  - AUT [35035100];Agrometeorológica;Automática con Telemetría;444;4.14;-73.62;Meta;Villavicencio;Orinoco;Meta;Río Guatiquía
35035110;SALINAS DE UPIN  - AUT [35035110];Agrometeorológica;Automática con Telemetría;690;4.2738611110;-73.58686111;Meta;Restrepo;Orinoco;Meta;Río Guatiquía
35035130;PARAMO CHINGAZA [35035130];Climática Principal;Automática con Telemetría;3863;4.7136666670;-73.803250;Cundinamarca;Guasca;Orinoco;Meta;Río Guayuriba
35037100;PUENTE ABADIA - AUT [35037100];Limnigráfica;Automática con Telemetría - Convencional;523;4.2353333330;-73.63536111;Meta;Villavicencio;Orinoco;Meta;Río Guatiquía
35037110;PALMARITO [35037110];Limnimétrica;Convencional;349;4.2333333330;-73.53333333;Meta;Restrepo;Orinoco;Meta;Río Guatiquía
35037130;PUENTE DEL AMOR [35037130];Limnimétrica;Convencional;433;4.0860833330;-73.66888889;Meta;Villavicencio;Orinoco;Meta;Río Guatiquía
35037140;MURUJUY [35037140];Limnimétrica;Convencional;340;4.1166666670;-73.28333333;Meta;Villavicencio;Orinoco;Meta;Río Guatiquía
35040010;EL RETIRO [35040010];Pluviométrica;Convencional;870;4.3387222220;-73.54652778;Cundinamarca;Medina;Orinoco;Meta;Río Guacavía
35045020;HACIENDA LA CABAÑA [35045020];Climática Ordinaria;Convencional;305;4.3004444440;-73.3575;Meta;Cumaral;Orinoco;Meta;Río Guacavía
35047030;PUENTE CARRETERA [35047030];Limnimétrica;Convencional;389;4.312450;-73.41238056;Meta;Cumaral;Orinoco;Meta;Río Guacavía
35050010;MEDINA [35050010];Pluviométrica;Convencional;480;4.51;-73.3499972220;Cundinamarca;Medina;Orinoco;Meta;Río Humea
35050020;SAN JUANITO [35050020];Pluviométrica;Convencional;426;4.4232222220;-73.39597222;Cundinamarca;Medina;Orinoco;Meta;Río Humea
35055010;EL JAPON [35055010];Climática Ordinaria;Convencional;280;4.3769722220;-73.30130556;Cundinamarca;Paratebueno;Orinoco;Meta;Río Humea
35057010;EL CABLE - AUT [35057010];Limnigráfica;Automática con Telemetría - Convencional;377;4.40;-73.29;Cundinamarca;Paratebueno;Orinoco;Meta;Río Humea
35057020;CABLE EL MR 2 [35057020];Limnigráfica;Convencional;275;4.3666666670;-73.26666667;Cundinamarca;Paratebueno;Orinoco;Meta;Río Humea
35057030;CABLE EL MR 3 [35057030];Limnigráfica;Convencional;275;4.3666666670;-73.26666667;Cundinamarca;Paratebueno;Orinoco;Meta;Río Humea
35057040;PUENTE CARRETERA [35057040];Limnimétrica;Convencional;390;4.1983444440;-73.57019722;Meta;Restrepo;Orinoco;Meta;Río Guatiquía
35060020;SUEVA [35060020];Pluviométrica;Convencional;1965;4.81;-73.70716667;Cundinamarca;Junín;Orinoco;Meta;Río Guavio
35060040;SANTA ROSA D UBALA 1 [35060040];Pluviométrica;Convencional;1570;4.8166666670;-73.40;Cundinamarca;Ubalá;Orinoco;Meta;Río Guavio
35060050;JUNIN [35060050];Pluviométrica;Convencional;2323;4.7922222220;-73.66872222;Cundinamarca;Junín;Orinoco;Meta;Río Guavio
35060060;GAMA 1 [35060060];Pluviométrica;Convencional;2140;4.7666666670;-73.61666667;Cundinamarca;Gama;Orinoco;Meta;Río Guavio
35060090;GACHALA [35060090];Pluviométrica;Convencional;1733;4.6905277780;-73.52291667;Cundinamarca;Gachalá;Orinoco;Meta;Río Guavio
35060100;ESCUELA TENA [35060100];Pluviográfica;Convencional;1650;4.7126944440;-73.52069444;Cundinamarca;Gachalá;Orinoco;Meta;Río Guavio
35060120;LA VEGA SAN JUAN [35060120];Pluviométrica;Convencional;1791;4.7233055560;-73.47055556;Cundinamarca;Gachalá;Orinoco;Meta;Río Guavio
35060130;LAS MINAS [35060130];Pluviométrica;Convencional;23;4.6751666670;-73.48213889;Cundinamarca;Gachalá;Orinoco;Meta;Río Guavio
35060140;LAS PALOMAS [35060140];Pluviométrica;Convencional;23;4.7049166670;-73.44488889;Cundinamarca;Gachalá;Orinoco;Meta;Río Guavio
35060150;TEMBLADARES [35060150];Pluviométrica;Convencional;2878;4.7048611110;-73.66527778;Cundinamarca;Junín;Orinoco;Meta;Río Guavio
35060160;POTRERITOS [35060160];Pluviométrica;Convencional;2802;4.8288055560;-73.76927778;Cundinamarca;Guatavita;Orinoco;Meta;Río Guavio
35060170;TASAJERAS [35060170];Pluviométrica;Convencional;2502;4.8856944440;-73.60036111;Cundinamarca;Gachetá;Orinoco;Meta;Río Guavio
35060180;UBALA [35060180];Pluviométrica;Convencional;1929;4.7523888890;-73.52858333;Cundinamarca;Ubalá;Orinoco;Meta;Río Guavio
35060200;EL AMOLADERO [35060200];Pluviométrica;Convencional;2963;4.8579722220;-73.74538889;Cundinamarca;Guatavita;Orinoco;Meta;Río Guavio
35060210;CLARAVAL [35060210];Climática Principal;Automática con Telemetría - Convencional;2100;4.650250;-73.64144444;Cundinamarca;Junín;Orinoco;Meta;Río Guavio
35060220;LA GLORIA [35060220];Pluviométrica;Convencional;1845;4.8156944440;-73.41977778;Cundinamarca;Ubalá;Orinoco;Meta;Río Guavio
35060230;TRES ESQUINAS [35060230];Pluviométrica;Convencional;1943;4.7814166670;-73.48905556;Cundinamarca;Ubalá;Orinoco;Meta;Río Guavio
35060240;GAMA [35060240];Pluviométrica;Convencional;2210;4.7642777780;-73.60991667;Cundinamarca;Gama;Orinoco;Meta;Río Guavio
35060250;SANTA ROSA DE UBALA [35060250];Pluviométrica;Convencional;1649;4.7967777780;-73.40719444;Cundinamarca;Ubalá;Orinoco;Meta;Río Guavio
35060300;MUNDO NUEVO [35060300];Pluviométrica;Convencional;1740;4.8525277780;-73.39194444;Cundinamarca;Ubalá;Orinoco;Meta;Río Guavio
35060310;QUEBRADA LOS TRABAJOS [35060310];Pluviométrica;Convencional;1800;4.8666666670;-73.36666667;Boyacá;Almeida;Orinoco;Meta;Río Guavio
35065010;GACHETA [35065010];Climática Ordinaria;Convencional;1752;4.8303888890;-73.64647222;Cundinamarca;Gachetá;Orinoco;Meta;Río Guavio
35065020;MAMBITA [35065020];Climática Ordinaria;Convencional;840;4.7666666670;-73.33333333;Cundinamarca;Ubalá;Orinoco;Meta;Río Guavio
35067010;LA GLORIA [35067010];Limnigráfica;Convencional;1900;4.8159166670;-73.41927778;Cundinamarca;Ubalá;Orinoco;Meta;Río Guavio
35067020;UBALA [35067020];Limnimétrica;Convencional;1920;4.75;-73.53333333;Cundinamarca;Ubalá;Orinoco;Meta;Río Guavio
35067030;UBALA [35067030];Limnimétrica;Convencional;1920;4.7802222220;-73.49183333;Cundinamarca;Ubalá;Orinoco;Meta;Río Guavio
35067040;CHUSNEQUE [35067040];Limnigráfica;Convencional;1602;4.7833333330;-73.58333333;Cundinamarca;Ubalá;Orinoco;Meta;Río Guavio
35067050;PUENTE HOLGUIN [35067050];Limnimétrica;Convencional;1645;4.7990555560;-73.62922222;Cundinamarca;Gachetá;Orinoco;Meta;Río Guavio
35067090;LA BOCA [35067090];Limnigráfica;Automática sin Telemetría - Convencional;1684;4.7042777780;-73.4775;Cundinamarca;Gachalá;Orinoco;Meta;Río Guavio
35067100;VEGA LA [35067100];Limnigráfica;Convencional;1400;4.7333333330;-73.48333333;Cundinamarca;Ubalá;Orinoco;Meta;Río Guavio
35067120;SANTA BARBARA [35067120];Limnigráfica;Convencional;1542;4.6666666670;-73.51666667;Cundinamarca;Gachalá;Orinoco;Meta;Río Guavio
35067130;MUNDO NUEVO [35067130];Limnimétrica;Convencional;1757;4.8528333330;-73.39297222;Cundinamarca;Ubalá;Orinoco;Meta;Río Guavio
35067140;MAMBITA [35067140];Limnigráfica;Convencional;518;4.7833333330;-73.31666667;Cundinamarca;Ubalá;Orinoco;Meta;Río Guavio
35067150;PORTAL EL [35067150];Limnigráfica;Convencional;1766;4.8833333330;-73.36666667;Boyacá;Chivor;Orinoco;Meta;Río Garagoa
35067330;PUENTE REYES [35067330];Limnimétrica;Convencional;1773;4.817750;-73.64261111;Cundinamarca;Gachetá;Orinoco;Meta;Río Guavio
35070010;RAMIRIQUI [35070010];Pluviográfica;Convencional;2360;5.3995277780;-73.33297222;Boyacá;Ramiriquí;Orinoco;Meta;Río Garagoa
35070020;VENTAQUEMADA [35070020];Pluviométrica;Convencional;2630;5.3830555560;-73.60288889;Boyacá;Ventaquemada;Magdalena Cauca;Sogamoso;Río Suárez
35070030;TURMEQUE [35070030];Pluviométrica;Convencional;2400;5.317750;-73.49636111;Boyacá;Turmequé;Orinoco;Meta;Río Garagoa
35070040;TIBANA [35070040];Pluviométrica;Convencional;2115;5.3152777780;-73.39594444;Boyacá;Tibaná;Orinoco;Meta;Río Garagoa
35070050;UMBITA [35070050];Pluviométrica;Convencional;2300;5.2191111110;-73.44455556;Boyacá;Úmbita;Orinoco;Meta;Río Garagoa
35070060;QUINCHOS LOS [35070060];Pluviométrica;Convencional;2150;5.2195555560;-73.34791667;Boyacá;Chinavita;Orinoco;Meta;Río Garagoa
35070070;CHINAVITA [35070070];Pluviométrica;Convencional;1900;5.1648611110;-73.364250;Boyacá;Chinavita;Orinoco;Meta;Río Garagoa
35070080;GARAGOA [35070080];Pluviográfica;Convencional;1700;5.0788611110;-73.36852778;Boyacá;Garagoa;Orinoco;Meta;Río Garagoa
35070090;JUNTAS LAS [35070090];Pluviométrica;Convencional;1550;5.0166666670;-73.38333333;Boyacá;Garagoa;Orinoco;Meta;Río Garagoa
35070100;SOMONDOCO [35070100];Pluviométrica;Convencional;1600;4.9834722220;-73.43305556;Boyacá;Somondoco;Orinoco;Meta;Río Garagoa
35070110;GUAYATA LA GRANJA [35070110];Pluviográfica;Convencional;1580;4.9760833330;-73.49930556;Boyacá;Guayatá;Orinoco;Meta;Río Garagoa
35070120;MACANAL [35070120];Pluviométrica;Convencional;1710;4.9666666670;-73.31666667;Boyacá;Macanal;Orinoco;Meta;Río Garagoa
35070130;QUEBRADA HONDA [35070130];Pluviométrica;Convencional;1200;4.950250;-73.30797222;Boyacá;Macanal;Orinoco;Meta;Río Garagoa
35070140;ALMEIDA [35070140];Pluviográfica;Convencional;1910;4.9666666670;-73.38333333;Boyacá;Almeida;Orinoco;Meta;Río Garagoa
35070150;GUAYATA [35070150];Pluviométrica;Convencional;1580;4.9666666670;-73.48333333;Boyacá;Guayatá;Orinoco;Meta;Río Garagoa
35070170;NAZARETH [35070170];Pluviométrica;Convencional;400;4.7333333330;-73.20;Boyacá;Santa María;Orinoco;Meta;Río Guavio
35070180;SANTA MARIA [35070180];Pluviográfica;Convencional;850;4.8607777780;-73.256750;Boyacá;Santa María;Orinoco;Meta;Río Garagoa
35070190;CHIVOR [35070190];Pluviográfica;Convencional;1850;4.8863611110;-73.36673611;Boyacá;Chivor;Orinoco;Meta;Río Garagoa
35070200;CARACOL EL [35070200];Pluviométrica;Convencional;1600;5.05;-73.38333333;Boyacá;Garagoa;Orinoco;Meta;Río Garagoa
35070210;PACHAVITA [35070210];Pluviométrica;Convencional;2160;5.139250;-73.39563889;Boyacá;Pachavita;Orinoco;Meta;Río Garagoa
35070220;JENESANO [35070220];Pluviográfica;Convencional;2110;5.4166666670;-73.36666667;Boyacá;Jenesano;Orinoco;Meta;Río Garagoa
35070230;GRANJA AGROP MACHETA [35070230];Pluviográfica;Convencional;1815;5.0751111110;-73.57941667;Cundinamarca;Machetá;Orinoco;Meta;Río Garagoa
35070250;TENZA [35070250];Pluviométrica;Convencional;1507;5.0833333330;-73.41666667;Boyacá;Tenza;Orinoco;Meta;Río Garagoa
35070260;ALMEIDA [35070260];Pluviográfica;Convencional;1954;4.9708333330;-73.37986111;Boyacá;Almeida;Orinoco;Meta;Río Garagoa
35070280;TENZA [35070280];Pluviográfica;Convencional;1507;5.0833333330;-73.41666667;Boyacá;Tenza;Orinoco;Meta;Río Garagoa
35070290;TENZA [35070290];Pluviométrica;Convencional;1507;5.0833333330;-73.41666667;Boyacá;Tenza;Orinoco;Meta;Río Garagoa
35070300;TENZA [35070300];Pluviométrica;Convencional;1507;5.0833333330;-73.41666667;Boyacá;Tenza;Orinoco;Meta;Río Garagoa
35070310;TEATINOS [35070310];Pluviográfica;Convencional;3250;5.4228222220;-73.37577778;Boyacá;Samacá;Orinoco;Meta;Río Garagoa
35070320;MARTOTA [35070320];Pluviométrica;Convencional;2620;4.9364722220;-73.43608333;Boyacá;Somondoco;Orinoco;Meta;Río Garagoa
35070360;MANTA [35070360];Pluviométrica;Convencional;1890;5.0166666670;-73.55;Cundinamarca;Manta;Orinoco;Meta;Río Garagoa
35070370;BELEN [35070370];Pluviométrica;Convencional;1630;5.0833333330;-73.56666667;Cundinamarca;Machetá;Orinoco;Meta;Río Garagoa
35070380;ROSALES LOS [35070380];Pluviométrica;Convencional;2400;5.0833333330;-73.61666667;Cundinamarca;Machetá;Orinoco;Meta;Río Garagoa
35070400;GUAYATA [35070400];Pluviométrica;Convencional;1580;4.9666666670;-73.48333333;Boyacá;Guayatá;Orinoco;Meta;Río Garagoa
35070450;SITIO PRESA [35070450];Pluviométrica;Convencional;1210;4.90;-73.30;Boyacá;Santa María;Orinoco;Meta;Río Garagoa
35070460;VOLADOR EL [35070460];Pluviométrica;Convencional;1250;4.9833333330;-73.35;Boyacá;Macanal;Orinoco;Meta;Río Garagoa
35070470;ESCUELA LOS MOLINOS [35070470];Pluviométrica;Convencional;2150;4.9504166670;-73.41016667;Boyacá;Almeida;Orinoco;Meta;Río Garagoa
35070480;ESPERANZA LA [35070480];Pluviográfica;Convencional;1854;5.01002780;-73.5394444440;Cundinamarca;Manta;Orinoco;Meta;Río Lengupá
35070490;HACIENDA HATO GRANDE [35070490];Pluviométrica;Convencional;2346;4.9593888890;-73.58436111;Cundinamarca;Manta;Orinoco;Meta;Río Garagoa
35070500;CAMPO REAL [35070500];Pluviográfica;Convencional;1430;4.9957777780;-73.38152778;Boyacá;Almeida;Orinoco;Meta;Río Garagoa
35070510;SAN RAFAEL [35070510];Pluviográfica;Convencional;1730;4.8666666670;-73.38333333;Boyacá;Almeida;Orinoco;Meta;Río Guavio
35070520;POMARROSOS LOS [35070520];Pluviográfica;Convencional;1780;4.9314166670;-73.35036111;Boyacá;Macanal;Orinoco;Meta;Río Garagoa
35070550;VALLE GRANDE [35070550];Pluviográfica;Convencional;1830;5.0566111110;-73.42691667;Boyacá;Tenza;Orinoco;Meta;Río Garagoa
35071001;TEATINO  - AUT  [35071001];Limnigráfica;Automática con Telemetría;2288;5.4215555560;-73.5401944440;Boyacá;Samacá;Orinoco;Meta;Río Garagoa
35075010;NUEVO COLON [35075010];Agrometeorológica;Convencional;2438;5.3526944440;-73.45377778;Boyacá;Nuevo Colón;Orinoco;Meta;Río Garagoa
35075020;SUTATENZA [35075020];Climática Principal;Convencional;1930;5.0222777780;-73.44916667;Boyacá;Sutatenza;Orinoco;Meta;Río Garagoa
35075030;VILLA LUISA [35075030];Climática Ordinaria;Convencional;2200;5.4222222220;-73.34941667;Boyacá;Ramiriquí;Orinoco;Meta;Río Garagoa
